date,ticker,adj_close
2023-08-04,HELI.JK,128
2023-08-04,MKTR.JK,128
2023-08-04,RICY.JK,128
2023-08-04,BPTR.JK,109
2023-08-04,PSDN.JK,90
2023-08-04,ALMI.JK,218
2023-08-04,KOBX.JK,218
2023-08-04,AKSI.JK,199
2023-08-04,BAJA.JK,199
2023-08-04,PGLI.JK,199
2023-08-04,CENT.JK,71
2023-08-04,KOIN.JK,71
2023-08-04,KPIG.JK,71
2023-08-04,BNBR.JK,52
2023-08-04,BUVA.JK,52
2023-08-04,CPRO.JK,52
2023-08-04,DOOH.JK,52
2023-08-04,FWCT.JK,52
2023-08-04,GTSI.JK,52
2023-08-04,JSKY.JK,52
2023-08-04,KKES.JK,52
2023-08-04,LFLO.JK,52
2023-08-04,KRAH.JK,436
2023-08-04,TIFA.JK,436
2023-08-04,POLL.JK,180
2023-08-04,MPXL.JK,161
2023-08-04,OILS.JK,161
2023-08-04,INCI.JK,545
2023-08-04,RMKO.JK,545
2023-08-04,AWAN.JK,270
2023-08-04,ISAP.JK,14
2023-08-04,PURI.JK,398
2023-08-04,NIRO.JK,142
2023-08-04,BPFI.JK,488
2023-08-04,BIKE.JK,360
2023-08-04,BVIC.JK,104
2023-08-04,CANI.JK,104
2023-08-04,KJEN.JK,104
2023-08-04,RUIS.JK,194
2023-08-04,MAXI.JK,66
2023-08-04,PAMG.JK,66
2023-08-04,RUNS.JK,66
2023-08-04,KICI.JK,175
2023-08-04,HOMI.JK,540
2023-08-04,MIRA.JK,9
2023-08-04,ACST.JK,137
2023-08-04,SMDR.JK,374
2023-08-04,DGIK.JK,118
2023-08-04,EMDE.JK,118
2023-08-04,UNSP.JK,118
2023-08-04,BUDI.JK,246
2023-08-04,PPRE.JK,99
2023-08-04,TMPO.JK,99
2023-08-04,DMMX.JK,336
2023-08-04,TALF.JK,336
2023-08-04,BABP.JK,80
2023-08-04,GOOD.JK,464
2023-08-04,MORA.JK,464
2023-08-04,ZBRA.JK,464
2023-08-04,SMDM.JK,189
2023-08-04,ATAP.JK,61
2023-08-04,BCIP.JK,61
2023-08-04,AMAR.JK,298
2023-08-04,MITI.JK,298
2023-08-04,TRIO.JK,426
2023-08-04,SMIL.JK,151
2023-08-04,MICE.JK,535
2023-08-04,SSTM.JK,535
2023-08-04,SOUL.JK,23
2023-08-04,TYRE.JK,113
2023-08-04,INPP.JK,478
2023-08-04,BUKA.JK,222
2023-08-04,HATM.JK,222
2023-08-04,CAMP.JK,350
2023-08-04,CARS.JK,94
2023-08-04,MLPL.JK,94
2023-08-04,BIMA.JK,75
2023-08-04,NOBU.JK,487.9
2023-08-04,MLIA.JK,440
2023-08-04,APEX.JK,184
2023-08-04,KAYU.JK,184
2023-08-04,SKBM.JK,312
2023-08-04,FREN.JK,56
2023-08-04,DPNS.JK,402
2023-08-04,LPIN.JK,402
2023-08-04,SIMP.JK,402
2023-08-04,SBMA.JK,146
2023-08-04,SRIL.JK,146
2023-08-04,CCSI.JK,530
2023-08-04,WINE.JK,530
2023-08-04,SOTS.JK,274
2023-08-04,GAMA.JK,18
2023-08-04,LUCY.JK,127
2023-08-04,NZIA.JK,127
2023-08-04,ECII.JK,364
2023-08-04,GOLD.JK,364
2023-08-04,GOTO.JK,108
2023-08-04,GPSO.JK,108
2023-08-04,LUCK.JK,89
2023-08-04,BMTR.JK,326
2023-08-04,AYLS.JK,70
2023-08-04,CASH.JK,70
2023-08-04,KRYA.JK,70
2023-08-04,MIDI.JK,454
2023-08-04,AGAR.JK,179
2023-08-04,CITY.JK,51
2023-08-04,ESIP.JK,51
2023-08-04,PURE.JK,51
2023-08-04,SKYB.JK,51
2023-08-04,TOYS.JK,51
2023-08-04,YELO.JK,51
2023-08-04,IPCM.JK,288
2023-08-04,ISSP.JK,288
2023-08-04,APLN.JK,160
2023-08-04,CMPP.JK,160
2023-08-04,AISA.JK,141
2023-08-04,PSGO.JK,141
2023-08-04,SCMA.JK,141
2023-08-04,SLIS.JK,141
2023-08-04,NINE.JK,13
2023-08-04,POLU.JK,250
2023-08-04,ZYRX.JK,250
2023-08-04,SMBR.JK,378
2023-08-04,AMAN.JK,122
2023-08-04,CNTX.JK,122
2023-08-04,INAI.JK,212
2023-08-04,KRAS.JK,212
2023-08-04,TRGU.JK,212
2023-08-04,AMAG.JK,340
2023-08-04,ATIC.JK,340
2023-08-04,KOPI.JK,340
2023-08-04,ESTA.JK,84
2023-08-04,HALO.JK,84
2023-08-04,NPGF.JK,65
2023-08-04,PNLF.JK,302
2023-08-04,BATA.JK,430
2023-08-04,RELF.JK,110.74
2023-08-04,PEVE.JK,155
2023-08-04,DOID.JK,392
2023-08-04,PNSE.JK,392
2023-08-04,EAST.JK,136
2023-08-04,STAR.JK,136
2023-08-04,ERAA.JK,520
2023-08-04,BELL.JK,117
2023-08-04,OKAS.JK,117
2023-08-04,BULL.JK,98
2023-08-04,PWON.JK,482
2023-08-04,COCO.JK,226
2023-08-04,NSSS.JK,226
2023-08-04,SCNP.JK,226
2023-08-04,SMKL.JK,226
2023-08-04,FLMC.JK,79
2023-08-04,GRPM.JK,79
2023-08-04,UNIT.JK,316
2023-08-04,FIRE.JK,60
2023-08-04,JKSW.JK,60
2023-08-04,CAKK.JK,169
2023-08-04,BNII.JK,278
2023-08-04,TMAS.JK,278
2023-08-04,WIKA.JK,406
2023-08-04,GDST.JK,150
2023-08-04,HAJJ.JK,150
2023-08-04,MTDL.JK,515
2023-08-04,OBMD.JK,240
2023-08-04,AGRO.JK,368
2023-08-04,TRON.JK,368
2023-08-04,BCIC.JK,112
2023-08-04,JKON.JK,112
2023-08-04,KBLV.JK,112
2023-08-04,CSRA.JK,496
2023-08-04,KMDS.JK,496
2023-08-04,AGRS.JK,93
2023-08-04,VRNA.JK,93
2023-08-04,EURO.JK,202
2023-08-04,WSKT.JK,202
2023-08-04,IMJS.JK,330
2023-08-04,JAWA.JK,74
2023-08-04,ADHI.JK,458
2023-08-04,HRTA.JK,458
2023-08-04,MAIN.JK,458
2023-08-04,IKAN.JK,55
2023-08-04,JMAS.JK,55
2023-08-04,MENN.JK,55
2023-08-04,MGLV.JK,55
2023-08-04,SQMI.JK,55
2023-08-04,ASRI.JK,183
2023-08-04,BINO.JK,126
2023-08-04,CARE.JK,510
2023-08-04,SKLT.JK,254
2023-08-04,MTLA.JK,382
2023-08-04,WOMF.JK,382
2023-08-04,GLOB.JK,107
2023-08-04,BKSW.JK,88
2023-08-04,PSAB.JK,88
2023-08-04,INPS.JK,216
2023-08-04,UFOE.JK,216
2023-08-04,UNIQ.JK,216
2023-08-04,AIMS.JK,344
2023-08-04,IMPC.JK,344
2023-08-04,BOLA.JK,197
2023-08-04,LRNA.JK,197
2023-08-04,DFAM.JK,69
2023-08-04,MYTX.JK,69
2023-08-04,VAST.JK,69
2023-08-04,RMBA.JK,306
2023-08-04,AKKU.JK,50
2023-08-04,ALTO.JK,50
2023-08-04,ANDI.JK,50
2023-08-04,ARKA.JK,50
2023-08-04,ARMY.JK,50
2023-08-04,ARTI.JK,50
2023-08-04,ASMI.JK,50
2023-08-04,BAPI.JK,50
2023-08-04,BAUT.JK,50
2023-08-04,BBSS.JK,50
2023-08-04,BEBS.JK,50
2023-08-04,BEKS.JK,50
2023-08-04,BIPP.JK,50
2023-08-04,BKDP.JK,50
2023-08-04,BKSL.JK,50
2023-08-04,BLTA.JK,50
2023-08-04,BOSS.JK,50
2023-08-04,BSBK.JK,50
2023-08-04,BTEK.JK,50
2023-08-04,BTEL.JK,50
2023-08-04,CBMF.JK,50
2023-08-04,CBRE.JK,50
2023-08-04,CNKO.JK,50
2023-08-04,COWL.JK,50
2023-08-04,CPRI.JK,50
2023-08-04,CTTH.JK,50
2023-08-04,DADA.JK,50
2023-08-04,DEAL.JK,50
2023-08-04,DIGI.JK,50
2023-08-04,ELTY.JK,50
2023-08-04,ENVY.JK,50
2023-08-04,ENZO.JK,50
2023-08-04,ESTI.JK,50
2023-08-04,FORZ.JK,50
2023-08-04,FUTR.JK,50
2023-08-04,GOLL.JK,50
2023-08-04,HDIT.JK,50
2023-08-04,HKMU.JK,50
2023-08-04,HOME.JK,50
2023-08-04,HOPE.JK,50
2023-08-04,HOTL.JK,50
2023-08-04,HRME.JK,50
2023-08-04,ICON.JK,50
2023-08-04,IIKP.JK,50
2023-08-04,IKAI.JK,50
2023-08-04,INCF.JK,50
2023-08-04,INTA.JK,50
2023-08-04,IPPE.JK,50
2023-08-04,IPTV.JK,50
2023-08-04,JGLE.JK,50
2023-08-04,KBAG.JK,50
2023-08-04,KBRI.JK,50
2023-08-04,KOTA.JK,50
2023-08-04,KPAL.JK,50
2023-08-04,KREN.JK,50
2023-08-04,LABA.JK,50
2023-08-04,LAND.JK,50
2023-08-04,LAPD.JK,50
2023-08-04,LEAD.JK,50
2023-08-04,LMAS.JK,50
2023-08-04,MABA.JK,50
2023-08-04,MAGP.JK,50
2023-08-04,MAMI.JK,50
2023-08-04,MDIA.JK,50
2023-08-04,MGNA.JK,50
2023-08-04,MINA.JK,50
2023-08-04,MTFN.JK,50
2023-08-04,MTPS.JK,50
2023-08-04,MYRX.JK,50
2023-08-04,NUSA.JK,50
2023-08-04,OPMS.JK,50
2023-08-04,PADA.JK,50
2023-08-04,PBRX.JK,50
2023-08-04,PCAR.JK,50
2023-08-04,PIPA.JK,50
2023-08-04,PLAS.JK,50
2023-08-04,POLA.JK,50
2023-08-04,POLY.JK,50
2023-08-04,POOL.JK,50
2023-08-04,POSA.JK,50
2023-08-04,PPRO.JK,50
2023-08-04,PSKT.JK,50
2023-08-04,PTDU.JK,50
2023-08-04,PURA.JK,50
2023-08-04,RBMS.JK,50
2023-08-04,REAL.JK,50
2023-08-04,RIMO.JK,50
2023-08-04,RODA.JK,50
2023-08-04,SAGE.JK,50
2023-08-04,SATU.JK,50
2023-08-04,SBAT.JK,50
2023-08-04,SDMU.JK,50
2023-08-04,SIMA.JK,50
2023-08-04,SMRU.JK,50
2023-08-04,SUGI.JK,50
2023-08-04,SWAT.JK,50
2023-08-04,TAXI.JK,50
2023-08-04,TECH.JK,50
2023-08-04,TELE.JK,50
2023-08-04,TGRA.JK,50
2023-08-04,TIRT.JK,50
2023-08-04,TOPS.JK,50
2023-08-04,TRAM.JK,50
2023-08-04,TRIL.JK,50
2023-08-04,TRUE.JK,50
2023-08-04,VIVA.JK,50
2023-08-04,WINR.JK,50
2023-08-04,WMPP.JK,50
2023-08-04,WMUU.JK,50
2023-08-04,WOWS.JK,50
2023-08-04,WSBP.JK,50
2023-08-04,ZATA.JK,50
2023-08-04,ZINC.JK,50
2023-08-04,DEPO.JK,434
2023-08-04,BESS.JK,159
2023-08-04,OCAP.JK,159
2023-08-04,FUJI.JK,268
2023-08-04,UVCR.JK,140
2023-08-04,WIRG.JK,140
2023-08-04,WTON.JK,140
2023-08-04,ENRG.JK,230
2023-08-04,NICL.JK,230
2023-08-04,TOBA.JK,358
2023-08-04,DKFT.JK,102
2023-08-04,GPRA.JK,102
2023-08-04,BGTG.JK,83
2023-08-04,PRIM.JK,83
2023-08-04,INET.JK,192
2023-08-04,GEMA.JK,320
2023-08-04,NTBK.JK,64
2023-08-04,RAFI.JK,64
2023-08-04,DGNS.JK,173
2023-08-04,DMAS.JK,173
2023-08-04,ADMG.JK,154
2023-08-04,KBLM.JK,282
2023-08-04,MAHA.JK,282
2023-08-04,NIPS.JK,282
2023-08-04,NAYZ.JK,26
2023-08-04,LMSH.JK,410
2023-08-04,MDRN.JK,7
2023-08-04,WEHA.JK,135
2023-08-04,SULI.JK,116
2023-08-04,URBN.JK,116
2023-08-04,SOSS.JK,500
2023-08-04,MTRA.JK,244
2023-08-04,BMHS.JK,372
2023-08-04,INDO.JK,97
2023-08-04,TGUK.JK,97
2023-08-04,MMIX.JK,206
2023-08-04,ASPI.JK,334
2023-08-04,JAST.JK,59
2023-08-04,TOOL.JK,59
2023-08-04,PBSA.JK,282.46
2023-08-04,KMTR.JK,296
2023-08-04,PMMP.JK,296
2023-08-04,AXIO.JK,149
2023-08-04,HDFA.JK,149
2023-08-04,IPOL.JK,149
2023-08-04,KING.JK,149
2023-08-04,PTMP.JK,149
2023-08-04,NASA.JK,21
2023-08-04,BACA.JK,130
2023-08-04,CBPE.JK,130
2023-08-04,CLAY.JK,258
2023-08-04,CHEM.JK,111
2023-08-04,NRCA.JK,348
2023-08-04,SAME.JK,348
2023-08-04,MTSM.JK,476
2023-08-04,BIKA.JK,73
2023-08-04,GSMF.JK,73
2023-08-04,NASI.JK,73
2023-08-04,SOCI.JK,182
2023-08-04,IBOS.JK,310
2023-08-04,IGAR.JK,438
2023-08-04,KIJA.JK,163
2023-08-04,VICO.JK,163
2023-08-04,TNCA.JK,272
2023-08-04,BDKR.JK,400
2023-08-04,BLUE.JK,400
2023-08-04,PTIS.JK,400
2023-08-04,VKTR.JK,125
2023-08-04,WICO.JK,106
2023-08-04,TIRA.JK,234
2023-08-04,TOTL.JK,362
2023-08-04,TRUK.JK,87
2023-08-04,DEWI.JK,68
2023-08-04,FIMP.JK,68
2023-08-04,KIOS.JK,68
2023-08-04,BELI.JK,452
2023-08-04,ARII.JK,196
2023-08-04,FPNI.JK,196
2023-08-04,CINT.JK,177
2023-08-04,INTD.JK,177
2023-08-04,OMED.JK,177
2023-08-04,BMBL.JK,30
2023-08-04,PZZA.JK,414
2023-08-04,BSML.JK,158
2023-08-04,OASA.JK,158
2023-08-04,SDPC.JK,158
2023-08-04,TAYS.JK,158
2023-08-04,ITIC.JK,286
2023-08-04,BOBA.JK,139
2023-08-04,INOV.JK,139
2023-08-04,WAPO.JK,139
2023-08-04,EPAC.JK,11
2023-08-04,BIPI.JK,120
2023-08-04,HDTX.JK,120
2023-08-04,IPAC.JK,120
2023-08-04,KDTN.JK,120
2023-08-04,BBKP.JK,101
2023-08-04,FOOD.JK,101
2023-08-04,LPKR.JK,101
2023-08-04,ABBA.JK,82
2023-08-04,MCOR.JK,82
2023-08-04,SWID.JK,82
2023-08-04,MDKI.JK,210
2023-08-04,PDES.JK,210
2023-08-04,SAFE.JK,210
2023-08-04,VTNY.JK,210
2023-08-04,WGSH.JK,210
2023-08-04,KARW.JK,63
2023-08-04,LPPS.JK,63
2023-08-04,MARI.JK,63
2023-08-04,APII.JK,191
2023-08-04,WIDI.JK,191
2023-08-04,LCKM.JK,300
2023-08-04,KLIN.JK,44
2023-08-04,JIHD.JK,428
2023-08-04,SPMA.JK,428
2023-08-04,BRMS.JK,172
2023-08-04,TOTO.JK,221.38
2023-08-04,DNAR.JK,134
2023-08-04,DWGL.JK,134
2023-08-04,INDX.JK,134
2023-08-04,KLAS.JK,134
2023-08-04,PICO.JK,134
2023-08-04,EKAD.JK,262
2023-08-04,LPLI.JK,262
2023-08-04,HADE.JK,6
2023-08-04,MKNT.JK,6
2023-08-04,PADI.JK,6
2023-08-04,TAMU.JK,6
2023-08-04,ARCI.JK,390
2023-08-04,PKPK.JK,390
2023-08-04,ASLC.JK,115
2023-08-04,META.JK,115
2023-08-04,SMKM.JK,115
2023-08-04,MAYA.JK,480
2023-08-04,RELI.JK,480
2023-08-04,WINS.JK,480
2023-08-04,JTPE.JK,224
2023-08-04,SUNI.JK,352
2023-08-04,BAPA.JK,77
2023-08-04,INPC.JK,77
2023-08-04,SEMA.JK,77
2023-08-04,ADCP.JK,58
2023-08-04,BCAP.JK,58
2023-08-04,GMFI.JK,58
2023-08-04,RCCC.JK,186
2023-08-04,TAMA.JK,39
2023-08-04,FORU.JK,167
2023-08-04,PACK.JK,167
2023-08-04,IBFN.JK,20
2023-08-04,KIAS.JK,20
2023-08-04,SOFA.JK,20
2023-08-04,GGRP.JK,404
2023-08-04,ASHA.JK,129
2023-08-04,ETWA.JK,129
2023-08-04,ASJT.JK,110
2023-08-04,DYAN.JK,110
2023-08-04,ARGO.JK,494
2023-08-04,BHAT.JK,494
2023-08-04,ITMA.JK,494
2023-08-04,UANG.JK,494
2023-08-04,CRAB.JK,238
2023-08-04,MOLI.JK,238
2023-08-04,GZCO.JK,91
2023-08-04,GULA.JK,328
2023-08-04,KBLI.JK,328
2023-08-04,DSFI.JK,72
2023-08-04,MPOW.JK,72
2023-08-04,WOOD.JK,456
2023-08-04,BHIT.JK,53
2023-08-04,KUAS.JK,53
2023-08-04,SRSN.JK,53
2023-08-04,TRIN.JK,181
2023-08-04,AMMS.JK,34
2023-08-04,MMLP.JK,418
2023-08-04,SSIA.JK,418
2023-08-04,BEST.JK,162
2023-08-04,PMJS.JK,162
2023-08-04,ASDM.JK,472.5
2023-08-04,DPUM.JK,15
2023-08-04,OLIV.JK,15
2023-08-04,IDPR.JK,143
2023-08-04,DIVA.JK,252
2023-08-04,TRUS.JK,380
2023-08-04,CRSN.JK,124
2023-08-04,IRSX.JK,105
2023-08-04,PGUN.JK,470
2023-08-04,DAYA.JK,214
2023-08-04,TRIS.JK,214
2023-08-04,MEDS.JK,86
2023-08-04,MPPA.JK,86
2023-08-04,MTWI.JK,86
2023-08-04,NICK.JK,195
2023-08-04,VOKS.JK,195
2023-08-04,DUCK.JK,176
2023-08-04,GWSA.JK,176
2023-08-04,CNMA.JK,304
2023-08-04,HAIS.JK,304
2023-08-04,PLAN.JK,29
2023-08-04,PRAS.JK,157
2023-08-04,TARA.JK,10
2023-08-04,ELSA.JK,394
2023-08-04,LMPI.JK,138
2023-08-04,MSKY.JK,138
2023-08-04,BMSR.JK,266
2023-08-04,AMIN.JK,119
2023-08-04,ELIT.JK,119
2023-08-04,MBTO.JK,119
2023-08-04,TDPM.JK,119
2023-08-04,GTBO.JK,356
2023-08-04,BEEF.JK,100
2023-08-04,DILD.JK,228
2023-08-04,ELPI.JK,228
2023-08-04,COAL.JK,81
2023-08-04,HOKI.JK,81
2023-08-04,MDLN.JK,81
2023-08-04,BEER.JK,318
2023-08-04,BBRM.JK,62
2023-08-04,CSIS.JK,62
2023-08-04,GIAA.JK,62
2023-08-04,IATA.JK,62
2023-08-04,JATI.JK,62
2023-08-04,KPAS.JK,62
2023-08-04,LAJU.JK,62
2023-08-04,PNBS.JK,62
2023-08-04,JARR.JK,190
2023-08-04,VINS.JK,190
2023-08-04,WIFI.JK,190
2023-08-04,IFII.JK,171
2023-08-04,BBYB.JK,408
2023-08-04,DART.JK,152
2023-08-04,BUMI.JK,133
2023-08-04,HITS.JK,498
2023-08-04,NATO.JK,498
2023-08-04,PTSN.JK,242
2023-08-04,TRIM.JK,242
2023-08-04,ERTX.JK,370
2023-08-04,PEGE.JK,370
2023-08-04,LCGP.JK,114
2023-08-04,WEGE.JK,95
2023-08-04,TLDN.JK,460
2023-08-04,ROCK.JK,332
2023-08-04,IDEA.JK,76
2023-08-04,PGJO.JK,76
2023-08-04,AHAP.JK,57
2023-08-04,BWPT.JK,57
2023-08-04,DEWA.JK,57
2023-08-04,KETR.JK,185
2023-08-04,BTON.JK,422
2023-08-04,NIKL.JK,422
2023-08-04,NETV.JK,166
2023-08-04,GTRA.JK,294
2023-08-04,TRJA.JK,294
2023-08-04,NANO.JK,19
2023-08-04,SICO.JK,124.81
2023-08-04,TPMA.JK,491.41
2023-08-04,JAYA.JK,126.87
2023-08-04,KKGI.JK,465.25
2023-08-04,PPGL.JK,98.11
2023-08-04,PDPP.JK,251.73
2023-08-04,BFIN.JK,1280
2023-08-04,ARKO.JK,640
2023-08-04,CSAP.JK,640
2023-08-04,IKBI.JK,640
2023-08-04,SIDO.JK,640
2023-08-04,BBHI.JK,1645
2023-08-04,BSWD.JK,1187.5
2023-08-04,ARTO.JK,2650
2023-08-04,SHIP.JK,1370
2023-08-04,WIIM.JK,1735
2023-08-04,AMFG.JK,5575
2023-08-04,BBRI.JK,5575
2023-08-04,IBST.JK,5300
2023-08-04,CTBN.JK,2100
2023-08-04,CPIN.JK,5025
2023-08-04,IMAS.JK,1825
2023-08-04,ULTJ.JK,1825
2023-08-04,BJBR.JK,1185
2023-08-04,TBMS.JK,1550
2023-08-04,HMSP.JK,910
2023-08-04,AGII.JK,1915
2023-08-04,SILO.JK,1915
2023-08-04,BPII.JK,10600
2023-08-04,MIKA.JK,2920
2023-08-04,POWR.JK,725
2023-08-04,SURE.JK,1730
2023-08-04,CHIP.JK,1455
2023-08-04,DEFI.JK,1455
2023-08-04,BBLD.JK,815
2023-08-04,BOLT.JK,815
2023-08-04,RAAM.JK,815
2023-08-04,SCCO.JK,9500
2023-08-04,INDR.JK,3740
2023-08-04,TSPC.JK,1683.24
2023-08-04,BLTZ.JK,2000
2023-08-04,RONY.JK,720
2023-08-04,DCII.JK,34000
2023-08-04,SUPR.JK,34000
2023-08-04,PNIN.JK,1085
2023-08-04,UNTR.JK,27325
2023-08-04,MASB.JK,3370
2023-08-04,BTPN.JK,2730
2023-08-04,BTPS.JK,2090
2023-08-04,AMRT.JK,2820
2023-08-04,EXCL.JK,2270
2023-08-04,SONA.JK,3000
2023-08-04,BALI.JK,805
2023-08-04,PUDP.JK,805
2023-08-04,SAPX.JK,805
2023-08-04,FILM.JK,3730
2023-08-04,RAJA.JK,895
2023-08-04,UNIC.JK,8575
2023-08-04,FAPA.JK,5100
2023-08-04,BBMD.JK,1900
2023-08-04,FITT.JK,620
2023-08-04,PSSI.JK,620
2023-08-04,SDRA.JK,620
2023-08-04,DSSA.JK,56025
2023-08-04,ITMG.JK,27225
2023-08-04,SMCB.JK,1625
2023-08-04,ZONE.JK,1075
2023-08-04,EPMT.JK,2720
2023-08-04,TPIA.JK,2080
2023-08-04,BMAS.JK,1165
2023-08-04,DRMA.JK,1530
2023-08-04,GLVA.JK,890
2023-08-04,AVIA.JK,615
2023-08-04,EMTK.JK,615
2023-08-04,ABDA.JK,6100
2023-08-04,FISH.JK,6100
2023-08-04,BBSI.JK,3540
2023-08-04,TFAS.JK,2260
2023-08-04,CLPI.JK,980
2023-08-04,GDYR.JK,1345
2023-08-04,MFMI.JK,705
2023-08-04,BNGA.JK,1710
2023-08-04,SNLK.JK,1070
2023-08-04,MEGA.JK,5275
2023-08-04,ANJT.JK,795
2023-08-04,MPRO.JK,4360
2023-08-04,PANI.JK,1800
2023-08-04,MSIN.JK,3810
2023-08-04,MYOR.JK,2530
2023-08-04,FMII.JK,610
2023-08-04,BNLI.JK,975
2023-08-04,INRU.JK,975
2023-08-04,LPCK.JK,975
2023-08-04,JECC.JK,3900
2023-08-04,INDY.JK,1980
2023-08-04,ALDO.JK,700
2023-08-04,GGRM.JK,25475
2023-08-04,PTSP.JK,1795
2023-08-04,KAEF.JK,880
2023-08-04,FASW.JK,6000
2023-08-04,LPGI.JK,6000
2023-08-04,HEXA.JK,5900.9
2023-08-04,JPFA.JK,1245
2023-08-04,DSNG.JK,605
2023-08-04,MRAT.JK,605
2023-08-04,MERK.JK,4810
2023-08-04,BRIS.JK,1610
2023-08-04,BNBA.JK,970
2023-08-04,MTEL.JK,695
2023-08-04,BDMN.JK,2980
2023-08-04,HEAL.JK,1425
2023-08-04,PRAY.JK,785
2023-08-04,BUKK.JK,1150
2023-08-04,UCID.JK,1150
2023-08-04,BUAH.JK,1515
2023-08-04,MCAS.JK,7275
2023-08-04,DLTA.JK,3800
2023-08-04,ESSA.JK,600
2023-08-04,OMRE.JK,600
2023-08-04,HRUM.JK,1605
2023-08-04,PNBN.JK,1330
2023-08-04,TUGU.JK,1330
2023-08-04,PEHA.JK,690
2023-08-04,SMRA.JK,690
2023-08-04,PRDA.JK,6175
2023-08-04,LSIP.JK,1055
2023-08-04,CBUT.JK,2700
2023-08-04,YULE.JK,2060
2023-08-04,BISI.JK,1420
2023-08-04,BRPT.JK,780
2023-08-04,SAMF.JK,780
2023-08-04,STTP.JK,15500
2023-08-04,SSMS.JK,1145
2023-08-04,ISAT.JK,8825
2023-08-04,BSIM.JK,870
2023-08-04,PGEO.JK,870
2023-08-04,MDKA.JK,3430
2023-08-04,MFIN.JK,2790
2023-08-04,NFCX.JK,5075
2023-08-04,KLBF.JK,1875
2023-08-04,BOGA.JK,1235
2023-08-04,PTPP.JK,595
2023-08-04,RIGS.JK,595
2023-08-04,ARTA.JK,1600
2023-08-04,TCID.JK,2970
2023-08-04,RMKE.JK,1050
2023-08-04,MAPA.JK,775
2023-08-04,DNET.JK,4340
2023-08-04,PTRO.JK,3700
2023-08-04,LINK.JK,1780
2023-08-04,ALKA.JK,865
2023-08-04,TKIM.JK,6625
2023-08-04,SMAR.JK,4430
2023-08-04,CSMI.JK,3150
2023-08-04,GHON.JK,1870
2023-08-04,SPTO.JK,590
2023-08-04,INKP.JK,9275
2023-08-04,AKPI.JK,955
2023-08-04,NCKL.JK,955
2023-08-04,CITA.JK,2600
2023-08-04,ENAK.JK,1320
2023-08-04,ACES.JK,680
2023-08-04,TFCO.JK,680
2023-08-04,IFSH.JK,1045
2023-08-04,HILL.JK,2690
2023-08-04,RSGK.JK,1410
2023-08-04,POLI.JK,770
2023-08-04,GMTD.JK,14850
2023-08-04,SMMT.JK,1135
2023-08-04,INTP.JK,11100
2023-08-04,PTBA.JK,2780
2023-08-04,PBID.JK,1500
2023-08-04,SFAN.JK,1865
2023-08-04,BSDE.JK,1225
2023-08-04,CASS.JK,585
2023-08-04,DUTI.JK,4790
2023-08-04,CMRY.JK,4150
2023-08-04,AMMN.JK,2870
2023-08-04,AKRA.JK,1315
2023-08-04,CFIN.JK,675
2023-08-04,SMGR.JK,7075
2023-08-04,ASII.JK,6800
2023-08-04,BRNA.JK,1040
2023-08-04,TLKM.JK,3690
2023-08-04,KINO.JK,1495
2023-08-04,JSPT.JK,855
2023-08-04,PJAA.JK,855
2023-08-04,LION.JK,580
2023-08-04,PALM.JK,580
2023-08-04,VICI.JK,641.44
2023-08-04,MYOH.JK,1585
2023-08-04,SHID.JK,3230
2023-08-04,TBIG.JK,1950
2023-08-04,MBSS.JK,1310
2023-08-04,TRST.JK,670
2023-08-04,SIPD.JK,1035
2023-08-04,BINA.JK,3960
2023-08-04,BAYU.JK,1400
2023-08-04,SINI.JK,1400
2023-08-04,PYFA.JK,760
2023-08-04,TBLA.JK,760
2023-08-04,BRAM.JK,6712.74
2023-08-04,ASSA.JK,1125
2023-08-04,PORT.JK,940
2023-08-04,MAPI.JK,1945
2023-08-04,PNGO.JK,1305
2023-08-04,CASA.JK,665
2023-08-04,CLEO.JK,665
2023-08-04,RANC.JK,665
2023-08-04,LIFE.JK,6150
2023-08-04,EDGE.JK,3590
2023-08-04,LTLS.JK,1030
2023-08-04,IPCC.JK,755
2023-08-04,SGER.JK,755
2023-08-04,ABMM.JK,3680
2023-08-04,MASA.JK,3680
2023-08-04,ADRO.JK,2400
2023-08-04,ADMF.JK,12000
2023-08-04,STAA.JK,845
2023-08-04,BANK.JK,1210
2023-08-04,NISP.JK,1210
2023-08-04,JRPT.JK,570
2023-08-04,TAPG.JK,570
2023-08-04,CEKA.JK,1940
2023-08-04,HERO.JK,1300
2023-08-04,ROTI.JK,1300
2023-08-04,BJTM.JK,660
2023-08-04,MGRO.JK,660
2023-08-04,SKRN.JK,660
2023-08-04,BBNI.JK,4500
2023-08-04,MAPB.JK,2030
2023-08-04,PGAS.JK,1390
2023-08-04,AALI.JK,7614.1
2023-08-04,CUAN.JK,1755
2023-08-04,SCPI.JK,29000
2023-08-04,KDSI.JK,1205
2023-08-04,KEJU.JK,1205
2023-08-04,IRRA.JK,565
2023-08-04,MNCN.JK,565
2023-08-04,CMNT.JK,930
2023-08-04,SRAJ.JK,655
2023-08-04,BMRI.JK,5775
2023-08-04,BIRD.JK,2300
2023-08-04,PLIN.JK,2300
2023-08-04,ASRM.JK,1660
2023-08-04,ADMR.JK,1020
2023-08-04,KEEN.JK,745
2023-08-04,APIC.JK,1110
2023-08-04,RDTX.JK,11075
2023-08-04,DMND.JK,835
